date,amihud,avgPrice,cpqs,highPrice,ln_voli,lowPrice,orders,r100,r100yr,retd,retm,stdy,typeID,volume
2011-09-30,1.2536497712627248e-12,290.72999999999996,0.03387797167732407,294.4639966666667,23.319543648956152,284.7279966666667,545.6666666666666,0.42931152010906654,0.15465368835974577,-0.016650377096721205,-0.05138894810861361,2.7645666300956715,16273.0,48788936.5
2011-10-31,1.253649771262725e-12,299.94741612903226,0.034259049290499145,305.4741838709677,23.35303609675054,295.19128709677415,570.6129032258065,0.4293115201090666,0.15465368835974577,-0.002665906533163543,0.03170438595615277,2.7645666300956715,16273.0,48419059.548387095
2011-11-30,1.2536497712627248e-12,369.9153333333334,0.06294507151811153,377.93365666666676,23.76711933332187,354.7143233333334,560.4,0.42931152010906654,0.15465368835974577,-0.010302566826677417,0.2332672776691036,2.7645666300956715,16273.0,61901930.666666664
2011-12-31,1.253649771262725e-12,431.14741935483863,0.04874680210501222,438.1467709677419,24.05231028095956,417.5638677419355,752.5806451612904,0.4293115201090666,0.15465368835974577,-0.02215403675040647,0.16553000241903604,2.7645666300956715,16273.0,67650034.93548387
2012-01-31,9.789900484064043e-13,428.4664483870967,0.043739162433025586,436.59935483870976,24.03819223282359,418.5387096774195,812.6129032258065,0.13042306655887892,-0.17604790419161664,-0.02403238357660217,-0.006218223390397903,3.258401390602231,16273.0,67879050.77419356
2012-02-29,9.789900484064041e-13,396.00827586206896,0.041595781760133184,403.84206896551717,24.111456586961328,387.4286172413793,671.5172413793103,0.13042306655887892,-0.17604790419161667,-0.009542647635009545,-0.07575429219070029,3.258401390602231,16273.0,78952255.72413793
2012-03-31,9.789900484064043e-13,377.11805483870955,0.037953964028774816,382.7832258064517,23.92561116775549,368.56289677419363,647.741935483871,0.13042306655887892,-0.17604790419161664,-0.004673622252514747,-0.047701581443562846,3.258401390602231,16273.0,67421045.38709678
2012-04-30,9.789900484064041e-13,420.0149933333334,0.04260759360375314,428.4009966666667,23.86088284180118,410.3396633333333,575.1333333333333,0.13042306655887892,-0.17604790419161667,-0.007188517082268867,0.11374936294940996,3.258401390602231,16273.0,59105352.93333333
2012-05-31,9.789900484064043e-13,457.09354838709675,0.044034252519233576,466.398064516129,23.800626687804357,446.5829,492.06451612903226,0.13042306655887892,-0.17604790419161664,-0.020521743431545707,0.08827912251298375,3.258401390602231,16273.0,52136192.35483871
2012-06-30,9.789900484064041e-13,483.8336633333334,0.06458614874486336,494.74132999999995,23.89968612061072,462.8443333333333,550.0666666666667,0.13042306655887892,-0.17604790419161667,-0.01734860003560413,0.05850031145832624,3.258401390602231,16273.0,51359213.96666667
